Date,Open,High,Low,Close,Adj Close,Volume
2023-07-14,106.680000,114.430000,101.220001,105.309998,105.309998,42087400
2023-07-17,104.570000,109.480003,103.500000,105.550003,105.550003,19191400
2023-07-18,104.500000,109.849998,101.900002,104.589996,104.589996,17582100
2023-07-19,107.309998,111.059998,105.080002,110.150002,110.150002,15920800
2023-07-20,109.260002,111.879997,100.370003,101.260002,101.260002,15274600
2023-07-21,102.570000,104.330002,98.709999,100.820000,100.820000,10464800
2023-07-24,99.230003,100.389999,95.699997,98.849998,98.849998,9755700
2023-07-25,99.339996,102.589996,97.629997,97.680000,97.680000,7726000
2023-07-26,97.370003,101.320000,97.279999,99.750000,99.750000,6575800
2023-07-27,102.589996,102.730003,91.800003,92.690002,92.690002,12232300
2023-07-28,94.800003,96.919998,93.550003,94.760002,94.760002,7228000
2023-07-31,94.750000,100.199997,94.589996,98.610001,98.610001,8493000
2023-08-01,95.879997,95.949997,89.230003,94.150002,94.150002,11543600
2023-08-02,91.449997,95.410004,88.050003,90.430000,90.430000,10666200
2023-08-03,89.000000,93.440002,88.459999,90.750000,90.750000,10297200
2023-08-04,89.000000,94.290001,86.699997,87.309998,87.309998,13187100
2023-08-07,87.199997,87.300003,82.089996,85.959999,85.959999,10019500
2023-08-08,87.089996,88.989998,84.550003,88.040001,88.040001,8986900
2023-08-09,88.529999,88.900002,84.080002,84.339996,84.339996,7987100
2023-08-10,85.000000,88.489998,82.510002,83.389999,83.389999,7697600
2023-08-11,82.059998,83.480003,80.470001,81.010002,81.010002,5760100
2023-08-14,80.040001,81.989998,78.910004,80.809998,80.809998,5753500
2023-08-15,81.150002,83.099998,79.110001,79.180000,79.180000,7397300
2023-08-16,82.510002,82.849998,77.800003,79.000000,79.000000,10140200
2023-08-17,78.379997,79.180000,75.400002,75.559998,75.559998,9261600
2023-08-18,72.339996,75.250000,72.250000,73.190002,73.190002,9928200
2023-08-21,73.250000,76.029999,72.099998,75.279999,75.279999,7514900
2023-08-22,76.690002,77.459999,74.019997,74.900002,74.900002,6336000
2023-08-23,74.349998,78.169998,74.070000,77.779999,77.779999,6460900
2023-08-24,77.760002,78.040001,73.379997,73.660004,73.660004,5585700
2023-08-25,74.320000,75.589996,72.410004,74.260002,74.260002,5136800
2023-08-28,74.570000,74.709999,73.050003,73.709999,73.709999,4043800
2023-08-29,73.500000,86.260002,73.169998,84.699997,84.699997,24067300
2023-08-30,83.559998,86.500000,82.570000,83.830002,83.830002,9448000
2023-08-31,84.430000,84.570000,78.900002,79.599998,79.599998,8466400
2023-09-01,80.000000,80.349998,77.150002,77.989998,77.989998,6662800
2023-09-05,78.000000,79.290001,76.279999,77.500000,77.500000,4949000
2023-09-06,77.379997,79.970001,76.750000,78.040001,78.040001,6636200
2023-09-07,76.269997,82.070000,75.459999,81.790001,81.790001,6424000
2023-09-08,81.639999,82.690002,80.349998,82.089996,82.089996,5680600
2023-09-11,82.000000,83.199997,77.790001,80.620003,80.620003,7220700
2023-09-12,82.019997,86.360001,80.540001,81.320000,81.320000,10519300
2023-09-13,81.889999,83.150002,79.620003,79.860001,79.860001,5925700
2023-09-14,81.669998,84.099998,81.260002,83.449997,83.449997,7145100
2023-09-15,82.739998,83.320000,79.949997,82.150002,82.150002,6254500
2023-09-18,83.800003,84.349998,81.220001,81.610001,81.610001,6246700
2023-09-19,82.150002,82.400002,77.769997,78.129997,78.129997,7567400
2023-09-20,78.620003,80.589996,76.559998,76.669998,76.669998,5459200
2023-09-21,74.379997,75.190002,72.860001,74.419998,74.419998,6534800
2023-09-22,75.489998,75.949997,70.809998,70.959999,70.959999,6321600
2023-09-25,69.910004,72.360001,69.629997,71.750000,71.750000,5057500
2023-09-26,71.739998,73.089996,69.709999,70.519997,70.519997,5168200
2023-09-27,72.720001,73.480003,69.949997,71.519997,71.519997,5324600
2023-09-28,72.589996,77.129997,71.510002,75.160004,75.160004,8252400
2023-09-29,76.750000,77.500000,74.570000,75.080002,75.080002,5736100
2023-10-02,78.550003,79.949997,74.400002,75.309998,75.309998,9709300
2023-10-03,74.339996,75.650002,71.750000,72.480003,72.480003,5815500
2023-10-04,73.199997,74.110001,70.410004,73.470001,73.470001,7613700
2023-10-05,73.529999,75.480003,72.099998,74.620003,74.620003,6229300
2023-10-06,72.470001,78.949997,72.320000,78.459999,78.459999,7923900
2023-10-09,76.540001,80.059998,76.500000,79.099998,79.099998,5631300
2023-10-10,79.000000,82.070000,77.970001,79.620003,79.620003,5645100
2023-10-11,79.269997,80.489998,75.599998,77.349998,77.349998,6474100
2023-10-12,77.040001,77.180000,74.449997,75.190002,75.190002,5338600
2023-10-13,75.000000,75.190002,72.099998,73.430000,73.430000,6148400
2023-10-16,77.610001,79.300003,73.360001,75.209999,75.209999,12608600
2023-10-17,74.800003,79.120003,74.500000,77.459999,77.459999,7459500
2023-10-18,76.879997,78.379997,73.779999,73.930000,73.930000,5123400
2023-10-19,74.279999,76.169998,72.720001,73.099998,73.099998,5391200
2023-10-20,74.639999,76.760002,73.500000,74.660004,74.660004,8414400
2023-10-23,75.500000,80.730003,72.419998,77.209999,77.209999,13635700
2023-10-24,83.290001,89.400002,80.889999,82.070000,82.070000,23689500
2023-10-25,83.510002,84.089996,77.400002,77.790001,77.790001,13773200
2023-10-26,77.199997,79.160004,73.150002,74.610001,74.610001,8294500
2023-10-27,76.449997,76.500000,70.419998,70.779999,70.779999,9010600
2023-10-30,72.050003,74.080002,71.879997,73.599998,73.599998,6454600
2023-10-31,73.599998,77.470001,73.559998,77.120003,77.120003,6334600
2023-11-01,77.419998,79.410004,75.870003,77.809998,77.809998,6878600
2023-11-02,81.709999,84.800003,80.809998,84.599998,84.599998,12596200
2023-11-03,83.790001,88.339996,82.050003,85.800003,85.800003,12166900
2023-11-06,86.820000,89.269997,84.089996,86.370003,86.370003,9881900
2023-11-07,86.199997,89.489998,84.300003,89.070000,89.070000,6762300
2023-11-08,88.800003,89.150002,84.690002,88.320000,88.320000,7286000
2023-11-09,92.900002,99.820000,91.370003,92.860001,92.860001,20941400
2023-11-10,94.400002,96.220001,91.800003,92.919998,92.919998,9827900
2023-11-13,91.779999,93.269997,88.620003,92.639999,92.639999,8860400
2023-11-14,94.910004,95.320000,89.790001,92.089996,92.089996,10137700
2023-11-15,93.919998,100.150002,93.070000,98.150002,98.150002,11968900
2023-11-16,97.680000,97.889999,94.449997,96.919998,96.919998,7073800
2023-11-17,97.000000,99.430000,94.900002,99.050003,99.050003,7361800
2023-11-20,100.709999,106.459999,100.010002,106.099998,106.099998,10962900
2023-11-21,104.000000,106.059998,101.339996,105.489998,105.489998,9348200
2023-11-22,106.169998,109.989998,103.360001,109.250000,109.250000,10340100
2023-11-24,108.449997,116.940002,107.980003,115.540001,115.540001,11654600
2023-11-27,112.580002,121.459999,112.180000,119.769997,119.769997,14205900
2023-11-28,122.050003,129.259995,119.699997,128.270004,128.270004,17639100
2023-11-29,127.820000,131.419998,126.300003,127.820000,127.820000,13908800
2023-11-30,126.059998,127.139999,118.400002,124.720001,124.720001,14074000
2023-12-01,126.389999,134.330002,125.879997,133.759995,133.759995,13668300
2023-12-04,143.529999,146.300003,137.600006,141.089996,141.089996,21561900
2023-12-05,140.000000,147.860001,139.179993,140.199997,140.199997,18303400
2023-12-06,142.500000,143.440002,134.119995,134.630005,134.630005,12584400
2023-12-07,131.020004,138.479996,130.169998,136.190002,136.190002,9795700
2023-12-08,136.190002,146.740005,135.850006,146.619995,146.619995,11969900
2023-12-11,141.500000,142.869995,135.990005,138.020004,138.020004,12160400
2023-12-12,139.889999,141.750000,135.990005,139.619995,139.619995,8303500
2023-12-13,139.619995,150.649994,137.149994,150.460007,150.460007,12514900
2023-12-14,152.100006,154.740005,149.100006,153.630005,153.630005,12095100
2023-12-15,151.809998,151.919998,146.839996,147.899994,147.899994,11258600
2023-12-18,144.809998,155.009995,144.000000,153.429993,153.429993,9959900
2023-12-19,155.500000,162.089996,153.610001,161.160004,161.160004,13906800
2023-12-20,164.729996,169.479996,160.070007,161.860001,161.860001,16021900
2023-12-21,166.710007,170.169998,163.100006,168.029999,168.029999,12081500
2023-12-22,169.770004,178.699997,167.899994,175.479996,175.479996,15788000
2023-12-26,174.800003,178.119995,169.050003,172.050003,172.050003,12544800
2023-12-27,176.320007,186.970001,175.500000,185.240005,185.240005,15569900
2023-12-28,179.309998,187.389999,177.750000,186.360001,186.360001,17276300
2023-12-29,186.059998,187.250000,171.000000,173.919998,173.919998,19671200
2024-01-02,173.020004,175.570007,155.350006,156.880005,156.880005,26549400
2024-01-03,146.000000,156.250000,144.110001,152.240005,152.240005,18573800
2024-01-04,152.500000,161.279999,148.809998,155.600006,155.600006,14874300
2024-01-05,152.669998,157.690002,151.089996,153.979996,153.979996,10848900
