Date,Open,High,Low,Close,Adj Close,Volume
2023-12-05,263.450012,269.940002,259.709991,262.959991,262.959991,2559800
2023-12-06,267.500000,268.059998,253.369995,253.419998,253.419998,2859900
2023-12-07,255.500000,258.500000,251.289993,256.149994,256.149994,2399700
2023-12-08,255.000000,274.200012,254.610001,272.649994,272.649994,3153100
2023-12-11,263.040009,270.700012,257.019989,262.260010,262.260010,3136000
2023-12-12,261.570007,268.549988,258.250000,265.369995,265.369995,2178300
2023-12-13,267.000000,275.609985,262.500000,273.320007,273.320007,2735800
2023-12-14,278.000000,296.329987,277.899994,294.399994,294.399994,4544100
2023-12-15,295.000000,301.910004,292.459991,300.109985,300.109985,3749000
2023-12-18,304.420013,327.549988,302.950012,322.190002,322.190002,5741000
2023-12-19,315.000000,321.339996,308.010010,315.940002,315.940002,4014300
2023-12-20,315.510010,320.619995,301.079987,302.079987,302.079987,3122900
2023-12-21,308.940002,313.980011,300.730011,304.179993,304.179993,2508400
2023-12-22,307.570007,309.250000,285.049988,289.720001,289.720001,4435600
2023-12-26,290.910004,296.709991,287.440002,294.329987,294.329987,2422100
2023-12-27,298.000000,299.000000,290.850006,295.000000,295.000000,1411700
2023-12-28,293.609985,297.250000,290.640015,291.450012,291.450012,1265100
2023-12-29,291.510010,293.339996,280.170013,284.260010,284.260010,2101300
2024-01-02,280.000000,287.000000,275.880005,285.450012,285.450012,1904200
2024-01-03,277.250000,287.890015,276.519989,280.640015,280.640015,1677600
2024-01-04,280.500000,295.480011,276.269989,288.799988,288.799988,2311100
2024-01-05,288.799988,298.880005,287.570007,292.130005,292.130005,2342000
2024-01-08,294.890015,321.820007,293.519989,320.279999,320.279999,4262600
2024-01-09,318.329987,349.179993,317.209991,343.730011,343.730011,6703300
2024-01-10,347.000000,357.989990,332.239990,342.380005,342.380005,5345400
2024-01-11,344.839996,355.179993,330.739990,343.309998,343.309998,4172900
2024-01-12,345.529999,349.480011,338.290009,339.559998,339.559998,2286900
2024-01-16,340.549988,352.000000,324.309998,326.309998,326.309998,4732900
2024-01-17,320.510010,322.000000,305.750000,318.230011,318.230011,3585800
2024-01-18,330.010010,334.000000,306.470001,311.440002,311.440002,4875100
2024-01-19,347.559998,428.690002,338.880005,423.359985,423.359985,23049300
2024-01-22,456.350006,485.859985,410.190002,436.239990,436.239990,18823300
2024-01-23,436.000000,458.269989,416.540009,457.380005,457.380005,9677200
2024-01-24,471.290009,496.779999,460.230011,470.190002,470.190002,12117000
2024-01-25,476.109985,483.660004,466.109985,475.579987,475.579987,6717300
2024-01-26,467.100006,483.250000,459.700012,474.149994,474.149994,5035600
