Date,Open,High,Low,Close,Adj Close,Volume
2024-01-04,638.599976,668.000000,628.450012,655.809998,655.809998,1119300
2024-01-05,648.710022,654.030029,630.030029,631.080017,631.080017,926900
2024-01-08,640.000000,646.880005,586.520020,598.010010,598.010010,2514300
2024-01-09,600.000000,602.780029,571.250000,577.289978,577.289978,1434600
2024-01-10,566.679993,587.000000,553.840027,565.669983,565.669983,1640900
2024-01-11,598.989990,611.000000,530.299988,536.179993,536.179993,2570400
2024-01-12,525.020020,525.890015,481.000000,485.529999,485.529999,2732800
2024-01-16,479.000000,489.480011,467.000000,482.140015,482.140015,1645300
2024-01-17,474.230011,499.100006,474.230011,499.000000,499.000000,976600
2024-01-18,500.000000,522.000000,477.850006,486.600006,486.600006,1660500
2024-01-19,484.500000,487.200012,465.000000,481.000000,481.000000,1176300
2024-01-22,468.000000,483.959991,455.390015,470.190002,470.190002,1143100
2024-01-23,450.000000,459.820007,438.739990,450.190002,450.190002,1171600
2024-01-24,460.000000,462.000000,445.049988,450.989990,450.989990,823300
2024-01-25,452.320007,464.000000,445.890015,457.779999,457.779999,660800
2024-01-26,470.000000,500.950012,464.750000,494.500000,494.500000,1466000
2024-01-29,500.000000,524.969971,490.209991,513.809998,513.809998,1364900
2024-01-30,516.979980,525.799988,507.640015,519.510010,519.510010,738800
2024-01-31,508.000000,527.890015,499.429993,501.209991,501.209991,938000
2024-02-01,501.799988,515.059998,495.959991,503.480011,503.480011,628100
2024-02-02,497.250000,509.000000,491.000000,500.100006,500.100006,607800
2024-02-05,502.000000,503.480011,482.000000,490.600006,490.600006,859900
2024-02-06,493.299988,509.190002,493.119995,498.000000,498.000000,689900
2024-02-07,499.470001,508.630005,467.489990,508.010010,508.010010,1099700
2024-02-08,530.000000,588.460022,525.049988,587.809998,587.809998,2263100
2024-02-09,627.400024,648.900024,614.119995,646.320007,646.320007,2468500
2024-02-12,651.989990,725.270020,650.169983,717.520020,717.520020,2310000
2024-02-13,675.000000,701.219971,655.549988,686.020020,686.020020,1391500
2024-02-14,746.000000,774.840027,734.169983,769.880005,769.880005,2070500
2024-02-15,792.440002,806.780029,707.510010,718.000000,718.000000,2382800
2024-02-16,735.000000,740.000000,689.380005,699.559998,699.559998,1335200
2024-02-20,710.789978,721.979980,670.270020,704.979980,704.979980,968000
2024-02-21,684.299988,685.380005,664.260010,672.799988,672.799988,703300
2024-02-22,683.700012,723.250000,679.989990,713.150024,713.150024,1042500
2024-02-23,699.010010,704.289978,678.059998,687.440002,687.440002,739300
2024-02-26,687.940002,809.950012,687.940002,796.479980,796.479980,2269500
2024-02-27,866.099976,890.000000,841.760010,871.799988,871.799988,2274800
2024-02-28,952.000000,1008.880005,915.500000,962.950012,962.950012,4838800
2024-02-29,999.000000,1040.000000,960.440002,1022.840027,1022.840027,3520600
2024-03-01,996.000000,1080.000000,992.000000,1079.390015,1079.390015,2679000
2024-03-04,1200.000000,1359.910034,1190.010010,1334.010010,1334.010010,5425000
2024-03-05,1244.189941,1337.790039,1035.060059,1051.010010,1051.010010,5736600
2024-03-06,1140.000000,1285.550049,1131.099976,1246.209961,1246.209961,3694000
2024-03-07,1284.979980,1321.040039,1225.000000,1300.020020,1300.020020,2167700
2024-03-08,1328.040039,1451.729980,1283.660034,1425.589966,1425.589966,3730700
2024-03-11,1550.000000,1657.060059,1477.349976,1484.229980,1484.229980,4102400
2024-03-12,1544.000000,1594.969971,1438.000000,1593.349976,1593.349976,3548900
2024-03-13,1660.000000,1774.000000,1620.000000,1766.150024,1766.150024,3775900
2024-03-14,1708.010010,1746.000000,1550.770020,1676.849976,1676.849976,4986800
2024-03-15,1600.010010,1815.000000,1570.000000,1782.359985,1782.359985,4445700
2024-03-18,1718.449951,1734.900024,1445.010010,1502.760010,1502.760010,4511100
2024-03-19,1326.069946,1450.000000,1230.119995,1417.500000,1417.500000,4464400
2024-03-20,1423.010010,1550.000000,1363.010010,1546.520020,1546.520020,3331400
2024-03-21,1594.119995,1704.359985,1581.020020,1599.290039,1599.290039,3159000
2024-03-22,1520.000000,1594.489990,1490.000000,1523.000000,1523.000000,2074100
2024-03-25,1605.000000,1873.650024,1594.420044,1856.000000,1856.000000,3884000
2024-03-26,1882.430054,1909.500000,1792.000000,1876.989990,1876.989990,2393900
2024-03-27,1953.000000,1999.989990,1842.000000,1919.160034,1919.160034,2622600
2024-03-28,1943.000000,1989.000000,1645.520020,1704.560059,1704.560059,4555900
2024-04-01,1645.010010,1690.189941,1586.560059,1636.739990,1636.739990,1993000
2024-04-02,1492.000000,1592.290039,1462.939941,1578.829956,1578.829956,1854600
2024-04-03,1580.010010,1699.489990,1568.319946,1606.109985,1606.109985,1977200
2024-04-04,1692.979980,1739.719971,1610.099976,1615.420044,1615.420044,2017100
2024-04-05,1570.000000,1674.250000,1432.000000,1439.000000,1439.000000,2263000
2024-04-08,1602.099976,1623.780029,1491.199951,1512.989990,1512.989990,2057400
2024-04-09,1478.099976,1480.170044,1375.000000,1441.020020,1441.020020,1671700
2024-04-10,1387.500000,1566.000000,1373.770020,1566.000000,1566.000000,1939200
2024-04-11,1543.000000,1578.369995,1510.089966,1551.810059,1551.810059,1438600
2024-04-12,1535.000000,1537.819946,1433.000000,1479.579956,1479.579956,1283600
2024-04-15,1470.000000,1489.969971,1321.050049,1335.880005,1335.880005,1612500
2024-04-16,1306.020020,1328.500000,1215.150024,1254.030029,1254.030029,1729200
2024-04-17,1258.000000,1264.219971,1131.989990,1188.050049,1188.050049,2037400
2024-04-18,1192.000000,1287.880005,1168.430054,1208.160034,1208.160034,1769700
2024-04-19,1237.000000,1258.650024,1166.239990,1174.109985,1174.109985,1465700
2024-04-22,1209.000000,1347.900024,1208.000000,1324.010010,1324.010010,1941100
2024-04-23,1311.000000,1394.449951,1298.890015,1338.640015,1338.640015,1047800
2024-04-24,1327.010010,1345.000000,1260.000000,1265.670044,1265.670044,951200
2024-04-25,1226.000000,1267.719971,1201.140015,1240.410034,1240.410034,773400
2024-04-26,1225.000000,1285.969971,1204.010010,1282.380005,1282.380005,881500
2024-04-29,1250.000000,1308.420044,1228.420044,1292.969971,1292.969971,1013100
2024-04-30,1199.010010,1215.420044,1063.170044,1065.030029,1065.030029,2493600
2024-05-01,1015.530029,1109.329956,1010.000000,1028.270020,1028.270020,1924900
2024-05-02,1055.000000,1142.300049,1041.760010,1129.420044,1129.420044,1540200
2024-05-03,1201.010010,1242.000000,1172.819946,1223.010010,1223.010010,1561000
2024-05-06,1273.849976,1339.000000,1260.099976,1268.810059,1268.810059,1387000
2024-05-07,1278.199951,1319.000000,1251.300049,1257.449951,1257.449951,996800
2024-05-08,1198.390015,1259.900024,1190.000000,1233.119995,1233.119995,859000
2024-05-09,1230.000000,1303.000000,1200.989990,1263.640015,1263.640015,1053400
2024-05-10,1289.989990,1301.989990,1178.530029,1180.479980,1180.479980,1403800
2024-05-13,1217.939941,1264.150024,1203.000000,1245.959961,1245.959961,875700
2024-05-14,1226.479980,1298.689941,1226.479980,1297.630005,1297.630005,926800
2024-05-15,1379.599976,1520.339966,1351.089966,1503.469971,1503.469971,2058600
2024-05-16,1494.099976,1518.900024,1435.449951,1439.979980,1439.979980,1365600
2024-05-17,1500.979980,1585.000000,1469.000000,1584.500000,1584.500000,1652900
2024-05-20,1597.000000,1728.959961,1551.420044,1727.239990,1727.239990,1671700
2024-05-21,1730.000000,1740.000000,1645.000000,1655.420044,1655.420044,1297800
2024-05-22,1663.000000,1718.000000,1620.150024,1647.000000,1647.000000,1033900
2024-05-23,1669.209961,1670.000000,1530.329956,1544.069946,1544.069946,1158800
2024-05-24,1540.000000,1685.000000,1528.000000,1684.839966,1684.839966,1200800
2024-05-28,1650.000000,1691.550049,1610.020020,1675.349976,1675.349976,1079900
2024-05-29,1650.000000,1659.069946,1611.180054,1618.699951,1618.699951,734400
2024-05-30,1653.000000,1714.989990,1531.959961,1541.000000,1541.000000,1477600
2024-05-31,1597.000000,1614.819946,1442.000000,1524.489990,1524.489990,2215400
2024-06-03,1601.000000,1656.000000,1560.420044,1627.410034,1627.410034,1122200
2024-06-04,1617.420044,1697.000000,1615.000000,1638.770020,1638.770020,1323000
2024-06-05,1675.000000,1717.839966,1636.239990,1694.689941,1694.689941,1095600
2024-06-06,1698.589966,1734.699951,1647.050049,1656.630005,1656.630005,1162300
2024-06-07,1671.020020,1717.699951,1585.000000,1596.199951,1596.199951,1262700
2024-06-10,1575.010010,1647.760010,1560.290039,1599.920044,1599.920044,726500
2024-06-11,1542.000000,1564.150024,1486.599976,1555.489990,1555.489990,1141200
2024-06-12,1620.000000,1692.709961,1591.770020,1603.670044,1603.670044,1368100
2024-06-13,1563.300049,1573.760010,1441.010010,1483.880005,1483.880005,2110800
2024-06-14,1505.000000,1538.000000,1461.510010,1495.540039,1495.540039,1379000
2024-06-17,1499.800049,1569.010010,1421.170044,1507.260010,1507.260010,1207600
2024-06-18,1457.930054,1510.949951,1446.000000,1469.430054,1469.430054,893400
2024-06-20,1482.109985,1505.589966,1422.060059,1465.400024,1465.400024,909800
2024-06-21,1420.000000,1491.050049,1409.020020,1483.760010,1483.760010,1149500
2024-06-24,1398.000000,1448.900024,1325.540039,1372.150024,1372.150024,1608100
2024-06-25,1413.770020,1499.000000,1393.390015,1495.739990,1495.739990,1362800
2024-06-26,1472.290039,1505.020020,1445.000000,1457.729980,1457.729980,750200
2024-06-27,1485.000000,1539.000000,1463.500000,1525.400024,1525.400024,930800
2024-06-28,1516.420044,1519.000000,1367.020020,1377.479980,1377.479980,3411300
2024-07-01,1410.000000,1435.949951,1363.079956,1365.969971,1365.969971,1412900
2024-07-02,1365.510010,1384.410034,1306.569946,1320.189941,1320.189941,922900
2024-07-03,1298.000000,1328.000000,1273.469971,1302.089966,1302.089966,665900
