Date,Open,High,Low,Close,Adj Close,Volume
2019-05-20,188.639999,189.649994,182.740005,183.669998,171.435150,3244100
2019-05-21,186.610001,188.610001,185.490005,186.910004,174.459305,2031400
2019-05-22,185.380005,188.529999,185.149994,187.179993,174.711304,1132500
2019-05-23,183.800003,185.880005,182.270004,185.449997,173.096542,1849200
2019-05-24,186.779999,187.979996,181.699997,181.899994,169.783035,2138200
2019-05-28,183.539993,184.000000,178.649994,178.919998,167.001556,2552600
2019-05-29,177.130005,178.399994,174.699997,177.600006,165.769470,2566200
2019-05-30,177.949997,182.199997,177.520004,178.619995,166.721527,1263000
2019-05-31,176.309998,179.580002,174.529999,174.610001,162.978653,1576600
2019-06-03,175.479996,177.449997,171.039993,172.429993,160.943817,2412600
2019-06-04,174.539993,180.800003,172.759995,180.419998,168.401611,2398600
2019-06-05,181.160004,183.160004,178.929993,182.320007,170.175049,1946800
2019-06-06,182.350006,185.250000,181.649994,184.639999,172.340546,1589000
2019-06-07,185.630005,189.259995,184.630005,186.679993,174.244614,1619400
2019-06-10,188.089996,193.770004,188.089996,191.169998,178.435516,1689000
2019-06-11,194.910004,195.289993,189.369995,189.919998,178.294739,1477900
2019-06-12,183.369995,184.220001,178.820007,179.880005,168.869293,2686300
2019-06-13,180.839996,182.210007,178.750000,180.190002,169.160309,1648400
2019-06-14,176.320007,177.460007,173.500000,176.800003,165.977798,2187600
2019-06-17,176.789993,176.789993,172.380005,172.509995,161.950409,1972200
2019-06-18,174.979996,184.050003,174.429993,180.440002,169.395035,2369800
2019-06-19,181.660004,183.369995,179.419998,181.419998,170.315033,1233900
2019-06-20,185.080002,186.490005,182.360001,183.960007,172.699539,1126800
2019-06-21,182.690002,185.000000,182.429993,183.029999,171.826477,1991600
2019-06-24,182.089996,182.970001,180.610001,181.270004,170.174210,1678400
2019-06-25,181.229996,181.619995,175.580002,175.820007,165.057816,2079900
2019-06-26,179.369995,182.539993,178.589996,181.279999,170.183578,1994100
2019-06-27,182.889999,186.789993,182.750000,186.130005,174.736710,1891200
2019-06-28,189.690002,189.740005,187.089996,187.839996,176.342041,2336700
2019-07-01,194.570007,197.949997,189.119995,191.339996,179.627792,2365200
2019-07-02,190.970001,190.970001,185.520004,187.190002,175.731812,1526300
2019-07-03,187.389999,187.889999,184.589996,184.860001,173.544434,1048000
2019-07-05,183.179993,184.169998,181.100006,183.639999,172.399124,1953700
2019-07-08,179.199997,182.419998,178.919998,181.399994,170.296234,1496500
2019-07-09,180.089996,184.039993,179.910004,183.080002,171.873383,1743800
2019-07-10,185.350006,189.580002,183.720001,184.220001,172.943649,1778200
2019-07-11,185.740005,185.740005,182.320007,184.889999,173.572617,1613200
2019-07-12,186.470001,192.809998,185.470001,191.240005,179.533920,1975000
2019-07-15,192.360001,193.740005,191.089996,192.750000,180.951462,1009200
2019-07-16,191.070007,192.559998,189.399994,189.809998,178.191437,1109100
2019-07-17,190.449997,192.500000,188.110001,191.720001,179.984573,1579600
2019-07-18,193.080002,200.100006,192.160004,198.229996,186.096008,2108800
2019-07-19,200.289993,200.800003,196.929993,198.470001,186.321365,1531800
2019-07-22,202.880005,207.869995,202.869995,207.210007,194.526352,2357500
2019-07-23,207.600006,210.000000,206.360001,209.759995,196.920273,1949800
2019-07-24,210.000000,218.490005,209.009995,216.979996,203.698334,3140800
2019-07-25,213.679993,214.270004,210.070007,210.750000,197.849686,2084400
2019-07-26,211.449997,212.899994,209.550003,210.750000,197.849686,1124900
2019-07-29,210.309998,211.169998,207.850006,210.820007,197.915390,1092100
2019-07-30,208.630005,212.729996,207.559998,211.320007,198.384796,956000
2019-07-31,210.699997,212.360001,206.160004,208.610001,195.840668,2652500
2019-08-01,207.889999,217.699997,204.050003,205.759995,193.165131,2974900
2019-08-02,204.320007,205.910004,200.470001,204.089996,191.597351,2424600
2019-08-05,197.759995,198.759995,191.619995,193.529999,181.683762,2282500
2019-08-06,197.229996,199.660004,193.119995,194.520004,182.613144,2003700
2019-08-07,192.449997,197.350006,190.710007,196.429993,184.406219,2144300
2019-08-08,201.009995,202.389999,198.369995,201.479996,189.147079,1732700
2019-08-09,199.339996,200.279999,194.419998,195.320007,183.364182,1880100
2019-08-12,194.389999,197.179993,193.800003,196.309998,184.293579,1306000
2019-08-13,196.309998,206.550003,195.089996,205.690002,193.099426,2281400
2019-08-14,199.350006,201.539993,197.259995,198.500000,186.349518,1920300
2019-08-15,199.729996,200.940002,196.449997,198.929993,186.753174,1036700
2019-08-16,198.929993,206.330002,198.369995,205.110001,192.554901,1924900
2019-08-19,210.000000,211.220001,207.149994,208.050003,195.314957,1395000
2019-08-20,208.210007,208.729996,205.330002,206.759995,194.103943,854900
2019-08-21,209.110001,209.580002,206.919998,207.990005,195.258621,928000
2019-08-22,208.179993,211.520004,206.059998,210.460007,197.577423,990500
2019-08-23,207.649994,209.500000,199.750000,200.389999,188.123810,2031200
2019-08-26,204.320007,205.529999,200.039993,201.339996,189.015701,1250200
2019-08-27,203.429993,203.429993,198.139999,199.770004,187.541794,1291700
2019-08-28,199.660004,203.809998,197.160004,203.279999,190.836914,1195400
2019-08-29,207.000000,210.000000,206.279999,207.660004,194.948837,1817300
2019-08-30,211.380005,213.050003,209.339996,210.509995,197.624405,1194300
2019-09-03,211.000000,214.009995,209.020004,212.940002,199.905640,1852900
2019-09-04,215.279999,222.220001,215.229996,221.600006,208.035538,2403200
2019-09-05,227.169998,232.259995,225.539993,226.740005,212.860901,2837300
2019-09-06,227.110001,229.940002,225.100006,227.919998,213.968689,1680700
2019-09-09,229.720001,232.639999,228.169998,230.339996,216.240540,2194800
2019-09-10,229.649994,232.000000,226.490005,231.940002,217.742630,1727400
2019-09-11,232.179993,234.750000,230.559998,234.009995,219.685913,1828800
2019-09-12,235.000000,236.339996,231.690002,234.869995,220.493271,1230800
2019-09-13,236.630005,237.899994,233.940002,235.559998,221.141037,1598200
2019-09-16,232.789993,237.080002,230.619995,234.940002,220.558975,1159600
2019-09-17,234.190002,236.800003,232.399994,236.779999,222.286377,1429100
2019-09-18,235.009995,238.690002,234.320007,237.639999,223.093704,1491600
2019-09-19,238.800003,238.899994,235.360001,236.860001,222.361465,1252600
2019-09-20,237.210007,239.399994,233.309998,235.309998,220.906326,3320600
2019-09-23,235.000000,240.089996,234.380005,238.240005,223.656998,1202500
2019-09-24,239.199997,240.000000,234.320007,235.860001,221.422653,1818000
2019-09-25,232.990005,241.960007,232.770004,241.600006,226.811340,1706300
2019-09-26,241.850006,244.979996,241.100006,242.830002,227.966003,1668400
2019-09-27,238.809998,238.809998,227.460007,230.080002,215.996475,2940900
2019-09-30,229.729996,233.309998,227.289993,231.110001,218.053329,1543500
2019-10-01,233.000000,235.529999,228.210007,230.389999,217.373978,1493400
2019-10-02,227.179993,229.580002,225.949997,228.000000,215.119034,1475700
2019-10-03,229.320007,230.119995,225.169998,229.050003,216.109665,1361600
2019-10-04,230.169998,233.410004,229.429993,233.270004,220.091309,1061300
2019-10-07,233.169998,234.500000,231.919998,232.139999,219.025101,1128500
2019-10-08,229.869995,231.250000,225.000000,227.699997,214.835983,1502800
2019-10-09,232.000000,234.740005,231.070007,233.130005,219.959183,1573900
2019-10-10,232.589996,237.410004,232.169998,234.619995,221.364990,1288700
2019-10-11,239.809998,240.279999,236.610001,237.089996,223.695450,1199500
