Date,Open,High,Low,Close,Adj Close,Volume
2019-03-22,177.550003,178.130005,173.839996,173.990005,159.906860,2439500
2019-03-25,173.919998,174.869995,171.369995,172.070007,158.142288,1851000
2019-03-26,173.250000,175.240005,172.470001,175.149994,160.972916,1430500
2019-03-27,175.119995,176.490005,174.589996,176.089996,161.836914,1571900
2019-03-28,174.850006,178.259995,174.850006,177.899994,163.500381,2031500
2019-03-29,179.020004,182.089996,178.910004,181.410004,166.726273,2171500
2019-04-01,182.270004,187.000000,182.220001,186.449997,171.358322,2340900
2019-04-02,186.509995,186.660004,183.679993,184.029999,169.134232,1553000
2019-04-03,185.589996,188.000000,184.279999,185.190002,170.200317,1263900
2019-04-04,184.800003,187.750000,184.800003,187.669998,172.479553,1303100
2019-04-05,187.929993,190.369995,187.259995,189.899994,174.529083,2301400
2019-04-08,189.139999,191.559998,188.399994,191.380005,175.889267,1595000
2019-04-09,189.899994,190.429993,188.850006,189.949997,174.575012,1435500
2019-04-10,190.000000,191.750000,189.500000,191.000000,175.540024,1069400
2019-04-11,191.350006,193.000000,190.960007,191.869995,176.339615,1541100
2019-04-12,194.000000,196.979996,193.179993,196.949997,181.008423,1651200
2019-04-15,197.000000,197.960007,195.550003,196.179993,180.300751,1829500
2019-04-16,196.250000,198.570007,195.869995,197.229996,181.265808,1457900
2019-04-17,198.479996,199.320007,196.919998,198.059998,182.028549,1116700
2019-04-18,198.470001,199.320007,197.820007,198.149994,182.111298,1391700
2019-04-22,197.080002,197.509995,195.199997,195.979996,180.116943,1529600
2019-04-23,195.520004,196.080002,194.639999,195.130005,179.335754,1727400
2019-04-24,195.100006,198.309998,194.550003,197.860001,181.844757,1511700
2019-04-25,195.759995,195.910004,188.630005,188.869995,173.582458,3086600
2019-04-26,185.240005,186.539993,182.889999,184.039993,169.143387,3638100
2019-04-29,184.509995,187.320007,183.160004,186.630005,171.523773,1471400
2019-04-30,186.940002,190.649994,185.559998,189.460007,174.124680,1562800
2019-05-01,189.729996,189.839996,185.619995,185.619995,170.595474,1432900
2019-05-02,185.360001,188.080002,182.809998,187.039993,171.900543,1477300
2019-05-03,188.720001,190.580002,187.750000,188.059998,172.837997,1229200
2019-05-06,183.210007,186.229996,181.610001,185.600006,170.577087,1290300
2019-05-07,183.259995,183.470001,178.110001,180.660004,166.036972,2152300
2019-05-08,180.059998,181.089996,178.300003,179.429993,164.906540,2029000
2019-05-09,177.380005,179.669998,175.940002,179.559998,165.026016,1601400
2019-05-10,178.759995,179.539993,174.809998,178.000000,163.592285,1475700
2019-05-13,172.809998,173.759995,170.789993,172.300003,158.353653,1781400
2019-05-14,172.600006,174.350006,170.740005,171.860001,157.949295,2248700
2019-05-15,170.130005,173.279999,167.460007,172.539993,158.574234,2314900
2019-05-16,173.039993,179.429993,172.869995,175.770004,161.542770,2676900
2019-05-17,171.960007,174.220001,169.649994,169.919998,156.166306,2235100
2019-05-20,168.229996,169.850006,167.320007,168.210007,154.594711,1672800
2019-05-21,169.500000,169.899994,167.460007,167.990005,154.392517,1889500
2019-05-22,166.759995,166.899994,161.929993,162.000000,148.887375,3021800
2019-05-23,160.100006,161.050003,158.169998,160.589996,147.591461,2498200
2019-05-24,161.750000,162.009995,158.679993,159.929993,146.984940,1348600
2019-05-28,158.979996,160.199997,156.809998,158.449997,145.624695,2528400
2019-05-29,157.690002,160.729996,156.220001,159.570007,146.654022,2045900
2019-05-30,159.779999,161.710007,157.000000,158.009995,145.220306,1670400
2019-05-31,154.899994,156.750000,153.789993,154.279999,141.792206,1912400
2019-06-03,151.160004,155.410004,150.679993,152.339996,140.009277,3918600
2019-06-04,154.020004,159.889999,153.710007,159.589996,146.672424,2854500
2019-06-05,161.000000,161.500000,157.770004,158.589996,145.753403,2241000
2019-06-06,158.300003,158.600006,155.600006,156.850006,144.154205,1585300
2019-06-07,157.229996,159.440002,156.250000,158.020004,145.229507,2129500
2019-06-10,159.779999,164.000000,159.699997,161.839996,148.740295,2054500
2019-06-11,163.460007,163.899994,158.850006,159.440002,146.534546,1857100
2019-06-12,158.729996,162.009995,158.080002,161.369995,148.308334,1412600
2019-06-13,163.000000,165.880005,162.869995,165.669998,152.260284,2239600
2019-06-14,165.199997,165.479996,162.259995,164.550003,151.230957,1590200
2019-06-17,164.470001,165.000000,163.059998,163.720001,150.468124,1313400
2019-06-18,165.009995,169.119995,164.710007,166.339996,152.876053,2184300
2019-06-19,166.679993,167.449997,165.669998,166.559998,153.078247,1608500
2019-06-20,168.389999,169.539993,166.789993,168.500000,154.861221,2087400
2019-06-21,167.729996,168.059998,165.130005,165.350006,152.554703,2527500
2019-06-24,164.000000,164.979996,160.580002,160.899994,148.449020,3563700
2019-06-25,159.970001,160.000000,155.979996,155.979996,143.909790,4793100
2019-06-26,156.449997,161.259995,153.509995,159.919998,147.544876,6247600
2019-06-27,160.399994,164.350006,160.039993,163.309998,150.672531,3460900
2019-06-28,164.229996,166.389999,164.000000,164.190002,151.484451,5311700
2019-07-01,168.020004,168.020004,161.559998,162.970001,150.358871,2346800
2019-07-02,163.070007,163.229996,159.509995,159.789993,147.424911,1860200
2019-07-03,160.389999,161.529999,159.339996,161.419998,148.928787,1180600
2019-07-05,161.080002,162.419998,159.520004,161.970001,149.436249,1125300
2019-07-08,160.259995,161.720001,159.039993,160.820007,148.375229,1586300
2019-07-09,159.410004,159.940002,158.690002,159.190002,146.871368,1218000
2019-07-10,162.169998,162.820007,159.759995,159.990005,147.609451,2077600
2019-07-11,160.110001,163.360001,159.759995,162.600006,150.017502,2499000
2019-07-12,164.630005,168.440002,164.309998,167.470001,154.510635,3310800
2019-07-15,167.509995,168.850006,166.270004,167.899994,154.907318,2021800
2019-07-16,168.820007,172.960007,168.820007,169.789993,156.651077,2744100
2019-07-17,169.570007,169.779999,164.740005,165.050003,152.277893,3074900
2019-07-18,164.639999,166.500000,163.759995,165.380005,152.582367,1681600
2019-07-19,166.169998,168.869995,166.149994,167.130005,154.196960,2067200
2019-07-22,168.539993,171.130005,168.240005,169.550003,156.429657,2130700
2019-07-23,171.000000,173.949997,171.000000,173.770004,160.323135,2866400
2019-07-24,174.789993,178.500000,174.419998,176.009995,162.389740,2679100
2019-07-25,175.600006,176.759995,174.630005,175.869995,162.260605,1985700
2019-07-26,175.800003,175.919998,173.800003,174.940002,161.402634,2003200
2019-07-29,174.529999,175.039993,171.699997,172.600006,159.243668,1389100
2019-07-30,171.539993,172.940002,169.589996,172.389999,159.049927,1226300
2019-07-31,172.440002,173.990005,168.580002,170.529999,157.333847,1485400
2019-08-01,170.160004,171.470001,162.690002,163.309998,150.672531,3039200
2019-08-02,162.779999,164.800003,161.330002,163.729996,151.060059,1959100
2019-08-05,160.089996,160.160004,155.020004,157.259995,145.090714,3200700
2019-08-06,159.160004,162.990005,158.559998,161.190002,148.716583,2802100
2019-08-07,157.820007,160.869995,155.229996,160.660004,148.227600,2398700
2019-08-08,162.089996,165.199997,161.509995,164.229996,151.521378,1793300
2019-08-09,163.720001,163.940002,160.419998,162.130005,149.583847,1270200
2019-08-12,161.029999,161.229996,158.410004,158.809998,146.520767,912200
2019-08-13,159.639999,163.600006,157.320007,160.520004,148.098450,1835000
2019-08-14,157.779999,158.039993,154.320007,155.059998,143.060944,1688400
