Date,Open,High,Low,Close,Adj Close,Volume
2023-06-05,81.660004,81.699997,79.559998,79.919998,76.832619,163200
2023-06-06,79.239998,82.830002,79.000000,81.860001,78.697678,143400
2023-06-07,82.470001,83.489998,81.940002,82.940002,79.735954,163900
2023-06-08,83.129997,83.129997,80.830002,81.989998,78.822647,166900
2023-06-09,81.639999,81.709999,79.400002,79.510002,76.438461,143100
2023-06-12,79.989998,80.669998,79.279999,79.760002,76.678802,133300
2023-06-13,80.410004,81.860001,79.800003,81.860001,78.697678,203200
2023-06-14,82.089996,83.019997,80.160004,80.430000,77.322914,150900
2023-06-15,80.440002,80.959999,78.610001,80.089996,76.996048,208100
2023-06-16,80.980003,82.330002,80.089996,82.330002,79.149521,491300
2023-06-20,82.300003,83.269997,81.120003,82.779999,79.582130,188700
2023-06-21,82.010002,85.279999,81.190002,84.930000,81.649078,270400
2023-06-22,84.540001,89.269997,83.620003,87.980003,84.581261,387500
2023-06-23,87.279999,92.089996,87.279999,88.279999,84.869659,512800
2023-06-26,87.230003,90.830002,86.980003,90.089996,88.259354,230300
2023-06-27,90.199997,93.430000,89.410004,92.989998,91.100426,336300
2023-06-28,92.269997,92.269997,88.580002,89.220001,87.407036,248100
2023-06-29,89.070000,91.970001,89.029999,91.550003,89.689690,202800
2023-06-30,92.150002,92.660004,89.889999,92.160004,90.287292,169100
2023-07-03,92.199997,94.949997,92.199997,94.639999,92.716896,158500
2023-07-05,94.059998,95.820000,93.440002,94.519997,92.599335,190800
2023-07-06,93.220001,93.570000,90.269997,93.279999,91.384529,146900
2023-07-07,93.470001,96.290001,91.940002,92.120003,90.248108,250300
2023-07-10,91.889999,94.080002,91.889999,93.250000,91.355141,159600
2023-07-11,93.730003,94.639999,92.339996,93.330002,91.433517,127600
2023-07-12,94.389999,94.769997,91.610001,91.690002,89.826843,268800
2023-07-13,92.089996,93.690002,91.820000,92.629997,90.747742,120600
2023-07-14,92.410004,92.639999,89.169998,91.400002,89.542740,173700
2023-07-17,91.300003,94.410004,90.739998,94.129997,92.217262,129200
2023-07-18,94.769997,96.029999,93.440002,95.169998,93.236130,106800
2023-07-19,95.320000,95.459999,93.680000,94.160004,92.246658,124200
2023-07-20,93.949997,95.290001,92.010002,94.500000,92.579742,109400
2023-07-21,95.199997,95.199997,92.879997,93.820000,91.913559,171300
2023-07-24,93.820000,98.169998,93.820000,97.889999,95.900856,216600
2023-07-25,97.889999,99.589996,96.889999,99.150002,97.135254,114300
2023-07-26,98.900002,105.379997,98.900002,105.000000,102.866379,253100
2023-07-27,105.720001,105.910004,103.160004,105.290001,103.150490,192900
2023-07-28,107.180000,109.519997,105.919998,107.059998,104.884521,164000
2023-07-31,107.400002,108.800003,101.220001,101.889999,99.819580,193800
2023-08-01,101.129997,101.830002,98.010002,99.930000,97.899406,201100
2023-08-02,98.000000,103.139999,97.510002,101.250000,99.192581,206600
2023-08-03,101.250000,102.300003,99.760002,100.339996,98.301071,124200
2023-08-04,99.889999,101.089996,97.599998,98.779999,96.772774,226100
2023-08-07,98.010002,98.570000,94.209999,96.089996,94.137428,282300
2023-08-08,100.000000,100.000000,88.830002,89.419998,87.602966,422200
2023-08-09,89.989998,94.260002,89.309998,92.739998,90.855507,158400
2023-08-10,93.580002,96.010002,90.809998,91.440002,89.581924,138700
2023-08-11,92.320000,94.150002,91.970001,93.910004,92.001740,111300
2023-08-14,93.750000,93.750000,91.830002,92.470001,90.590996,154200
2023-08-15,92.129997,92.129997,89.360001,89.589996,87.769508,140800
2023-08-16,89.620003,90.330002,85.480003,85.699997,83.958557,188300
2023-08-17,85.699997,86.580002,83.930000,84.419998,82.704567,160800
2023-08-18,83.910004,85.720001,83.290001,84.250000,82.538025,175200
2023-08-21,83.750000,86.160004,83.419998,85.360001,83.625473,169800
2023-08-22,85.459999,86.480003,84.720001,84.849998,83.125832,122100
2023-08-23,84.919998,85.199997,83.870003,84.400002,82.684982,160400
2023-08-24,84.500000,86.389999,84.000000,84.349998,82.635994,160600
2023-08-25,84.620003,85.559998,83.000000,84.150002,82.440056,156600
2023-08-28,84.730003,86.290001,84.199997,84.970001,83.243393,122100
2023-08-29,84.580002,86.150002,84.540001,85.000000,83.272781,124800
2023-08-30,84.620003,86.889999,84.449997,85.849998,84.105515,116800
2023-08-31,85.500000,86.529999,84.150002,84.339996,82.626190,124700
2023-09-01,85.620003,85.620003,83.699997,84.000000,82.293106,116400
2023-09-05,83.459999,83.629997,81.940002,82.849998,81.166473,159200
2023-09-06,82.860001,82.989998,80.010002,80.489998,78.854424,134300
2023-09-07,80.529999,81.040001,78.940002,79.470001,77.855156,151200
2023-09-08,79.779999,81.330002,78.830002,81.220001,79.569595,119400
2023-09-11,81.839996,82.959999,81.050003,82.820000,81.137085,169700
2023-09-12,82.820000,83.480003,80.809998,81.940002,80.274963,164900
2023-09-13,82.480003,82.720001,80.589996,81.080002,79.432442,130100
2023-09-14,81.550003,82.919998,81.300003,82.559998,80.882362,139700
2023-09-15,82.559998,82.650002,80.000000,81.199997,79.549995,385700
2023-09-18,79.349998,81.059998,78.459999,80.410004,80.410004,164900
2023-09-19,80.300003,81.120003,80.059998,80.900002,80.900002,99500
2023-09-20,81.989998,83.599998,81.410004,82.089996,82.089996,187300
2023-09-21,81.139999,82.510002,79.400002,79.620003,79.620003,177800
2023-09-22,80.000000,80.980003,77.459999,77.519997,77.519997,189000
2023-09-25,76.959999,78.139999,76.709999,77.760002,77.760002,195500
2023-09-26,77.169998,77.779999,76.730003,76.809998,76.809998,142600
2023-09-27,77.709999,79.250000,76.459999,76.620003,76.620003,157100
2023-09-28,76.790001,77.459999,76.080002,76.449997,76.449997,147000
2023-09-29,77.029999,77.709999,74.690002,74.849998,74.849998,187100
2023-10-02,74.839996,76.830002,73.250000,75.709999,75.709999,242200
2023-10-03,75.599998,75.599998,73.500000,74.370003,74.370003,196900
2023-10-04,74.580002,75.400002,72.400002,73.449997,73.449997,185800
2023-10-05,73.459999,74.309998,71.169998,72.419998,72.419998,171900
2023-10-06,72.139999,74.110001,70.550003,73.870003,73.870003,165400
2023-10-09,73.339996,74.570000,72.629997,72.910004,72.910004,101400
2023-10-10,73.120003,75.279999,73.019997,74.629997,74.629997,143000
2023-10-11,74.739998,75.010002,72.230003,72.519997,72.519997,143500
2023-10-12,72.699997,72.820000,69.580002,70.580002,70.580002,187900
2023-10-13,70.930000,73.269997,70.930000,72.580002,72.580002,278900
2023-10-16,73.099998,75.190002,73.099998,73.680000,73.680000,146600
2023-10-17,73.089996,75.699997,73.089996,75.190002,75.190002,111900
2023-10-18,75.150002,77.690002,73.500000,76.459999,76.459999,153300
2023-10-19,75.580002,76.739998,74.730003,74.860001,74.860001,175600
2023-10-20,75.070000,75.410004,73.470001,73.750000,73.750000,104500
2023-10-23,72.889999,73.430000,69.430000,69.739998,69.739998,158900
2023-10-24,70.669998,72.309998,70.669998,71.290001,71.290001,120000
2023-10-25,70.720001,71.309998,69.529999,70.029999,70.029999,141200
2023-10-26,70.269997,72.629997,70.029999,71.150002,71.150002,130400
2023-10-27,71.070000,71.449997,69.010002,69.580002,69.580002,142300
2023-10-30,70.760002,71.220001,68.680000,69.250000,69.250000,108600
2023-10-31,69.339996,70.000000,68.440002,69.160004,69.160004,123500
2023-11-01,69.000000,69.000000,67.400002,68.720001,68.720001,174900
2023-11-02,69.370003,69.570000,67.889999,68.889999,68.889999,210800
2023-11-03,70.580002,71.610001,69.669998,69.919998,69.919998,186900
2023-11-06,69.919998,72.169998,69.330002,70.660004,70.660004,353100
2023-11-07,69.099998,71.690002,67.110001,68.889999,68.889999,319900
2023-11-08,68.500000,69.320000,65.160004,65.919998,65.919998,276000
2023-11-09,66.000000,66.669998,63.340000,64.839996,64.839996,259100
2023-11-10,65.120003,65.500000,63.430000,65.400002,65.400002,172500
2023-11-13,65.129997,65.129997,61.939999,62.169998,62.169998,227800
2023-11-14,63.820000,67.860001,63.820000,66.559998,66.559998,241500
2023-11-15,67.180000,69.220001,67.180000,68.449997,68.449997,264500
2023-11-16,68.089996,68.089996,66.080002,66.360001,66.360001,180000
2023-11-17,66.750000,67.500000,66.120003,66.500000,66.500000,177700
2023-11-20,66.370003,67.540001,65.699997,67.500000,67.500000,151200
2023-11-21,67.220001,67.599998,65.720001,65.760002,65.760002,110900
2023-11-22,65.989998,67.220001,65.989998,66.500000,66.500000,119700
2023-11-24,66.500000,67.419998,65.690002,66.209999,66.209999,74900
2023-11-27,66.019997,66.290001,64.720001,64.959999,64.959999,175900
2023-11-28,65.080002,65.830002,64.639999,65.419998,65.419998,159000
2023-11-29,65.820000,66.570000,65.349998,65.900002,65.900002,119600
2023-11-30,66.500000,67.260002,65.449997,66.379997,66.379997,118600
