Date,Open,High,Low,Close,Adj Close,Volume
2019-05-20,279.109985,287.149994,278.769989,284.859985,270.101685,661600
2019-05-21,287.670013,291.399994,283.119995,284.970001,270.206085,582500
2019-05-22,285.000000,287.429993,283.179993,284.429993,269.694031,282100
2019-05-23,282.260010,285.730011,281.049988,285.309998,270.528381,417300
2019-05-24,286.739990,286.940002,281.959991,282.609985,267.968262,320200
2019-05-28,283.160004,286.920013,278.880005,280.730011,266.185730,473700
2019-05-29,278.880005,279.799988,275.380005,277.730011,263.341095,432200
2019-05-30,277.750000,279.019989,272.500000,277.279999,262.914429,518700
2019-05-31,274.279999,280.410004,273.529999,279.500000,265.019470,520300
2019-06-03,279.700012,282.369995,273.950012,276.489990,262.165405,693000
2019-06-04,278.589996,284.140015,278.160004,284.000000,269.286316,470500
2019-06-05,285.100006,289.579987,283.929993,285.339996,270.556854,402000
2019-06-06,285.760010,289.369995,285.709991,287.000000,272.130859,386700
2019-06-07,287.470001,290.600006,285.010010,287.000000,272.130859,411700
2019-06-10,289.260010,289.260010,279.679993,282.640015,267.996796,541300
2019-06-11,284.049988,286.279999,279.220001,280.130005,265.616730,521300
2019-06-12,279.809998,285.679993,279.200012,282.000000,267.389954,649700
2019-06-13,283.369995,285.149994,278.929993,281.290009,267.332947,578600
2019-06-14,281.570007,284.000000,280.630005,280.649994,266.724670,592400
2019-06-17,281.190002,286.369995,280.649994,282.000000,268.007690,767700
2019-06-18,282.500000,285.369995,280.040009,282.350006,268.340332,529400
2019-06-19,281.609985,282.609985,277.820007,280.679993,266.753174,328300
2019-06-20,280.140015,282.239990,274.559998,281.820007,267.836578,646400
2019-06-21,280.429993,281.279999,277.890015,280.329987,266.420471,443400
2019-06-24,280.769989,280.769989,272.279999,274.369995,260.756226,422700
2019-06-25,276.200012,277.839996,273.410004,277.140015,263.388824,720900
2019-06-26,277.429993,278.179993,271.380005,275.869995,262.181763,691600
2019-06-27,275.570007,279.339996,274.100006,277.940002,264.149078,380800
2019-06-28,278.109985,279.769989,275.269989,278.279999,264.472290,568200
2019-07-01,279.579987,281.989990,270.420013,271.100006,257.648499,631100
2019-07-02,271.100006,276.579987,271.000000,273.809998,260.224030,398300
2019-07-03,274.339996,282.100006,274.339996,280.959991,267.019287,336000
2019-07-05,279.209991,281.500000,277.640015,278.260010,264.453308,324300
2019-07-08,277.200012,278.899994,273.019989,277.209991,263.455292,507100
2019-07-09,276.420013,280.890015,276.420013,280.000000,266.106873,491300
2019-07-10,277.600006,281.420013,274.630005,275.350006,261.687622,746200
2019-07-11,276.959991,279.399994,274.640015,277.640015,263.864044,600100
2019-07-12,278.619995,284.329987,278.609985,282.109985,268.112152,571100
2019-07-15,283.440002,283.440002,268.420013,269.920013,256.527069,1668400
2019-07-16,254.300003,263.570007,245.949997,246.539993,234.307144,6194200
2019-07-17,245.500000,253.500000,244.660004,253.009995,240.456070,3286500
2019-07-18,252.229996,254.149994,249.449997,252.679993,240.142471,1613600
2019-07-19,252.800003,259.089996,252.800003,257.929993,245.131958,1677200
2019-07-22,258.109985,258.489990,254.149994,255.399994,242.727509,1231400
2019-07-23,257.059998,257.799988,254.940002,257.709991,244.922867,923600
2019-07-24,259.429993,263.500000,258.399994,262.209991,249.199677,921300
2019-07-25,262.630005,264.640015,258.579987,260.670013,247.736023,801800
2019-07-26,261.880005,262.869995,258.130005,259.059998,246.205963,567700
2019-07-29,254.160004,255.850006,249.649994,252.479996,239.952377,1172600
2019-07-30,251.520004,252.389999,245.750000,247.550003,235.266998,1081800
2019-07-31,247.070007,248.679993,242.479996,244.529999,232.396835,920900
2019-08-01,246.119995,249.899994,243.199997,245.830002,233.632370,760600
2019-08-02,245.410004,247.690002,244.389999,244.750000,232.605972,537700
2019-08-05,240.529999,242.330002,236.169998,239.720001,227.825562,990900
2019-08-06,241.210007,244.259995,240.000000,242.509995,230.477081,589800
2019-08-07,241.720001,246.210007,240.500000,245.740005,233.546844,690600
2019-08-08,246.250000,248.850006,244.990005,246.750000,234.506699,703300
2019-08-09,246.190002,250.979996,243.539993,247.830002,235.533112,586800
2019-08-12,247.190002,248.750000,239.479996,240.009995,228.101151,803800
2019-08-13,240.289993,243.979996,238.110001,240.600006,228.661880,611100
2019-08-14,239.160004,239.160004,235.339996,236.199997,224.480164,702800
2019-08-15,236.259995,238.820007,232.020004,232.889999,221.334381,900000
2019-08-16,234.570007,235.970001,231.470001,234.949997,223.292206,688400
2019-08-19,236.070007,238.820007,229.710007,232.020004,220.507584,671700
2019-08-20,231.960007,233.360001,225.059998,232.429993,220.897232,1086300
2019-08-21,233.080002,234.139999,228.889999,231.520004,220.032410,701800
2019-08-22,231.149994,231.979996,226.580002,231.850006,220.346008,635500
2019-08-23,231.320007,233.419998,225.509995,226.149994,214.928818,712400
