Date,Open,High,Low,Close,Adj Close,Volume
2024-04-03,438.959991,444.000000,438.950012,442.100006,441.398438,39949800
2024-04-04,446.329987,446.950012,435.109985,435.339996,434.649139,57267700
2024-04-05,436.779999,443.170013,435.959991,440.470001,439.771027,54723000
2024-04-08,441.410004,442.500000,439.200012,440.600006,439.900818,28144900
2024-04-09,442.959991,443.239990,437.440002,442.230011,441.528229,39521600
2024-04-10,437.000000,439.239990,436.279999,438.369995,437.674347,61502200
2024-04-11,440.260010,446.329987,437.959991,445.369995,444.663239,45474600
2024-04-12,441.100006,442.239990,436.880005,438.269989,437.574493,53602600
2024-04-15,442.059998,442.149994,430.209991,431.059998,430.375946,63453600
2024-04-16,430.899994,433.760010,429.700012,431.100006,430.415894,47619000
2024-04-17,433.100006,433.119995,424.899994,425.839996,425.164215,56880500
2024-04-18,426.489990,428.239990,422.829987,423.410004,422.738098,46549400
2024-04-19,422.220001,422.750000,413.070007,414.649994,413.991974,75136600
2024-04-22,417.309998,421.179993,413.940002,418.820007,418.155365,47807700
2024-04-23,420.769989,426.279999,418.869995,425.070007,424.395447,44384700
2024-04-24,428.200012,429.730011,424.200012,426.510010,425.833160,48440300
2024-04-25,419.239990,425.320007,418.140015,424.450012,423.776459,57392200
2024-04-26,427.619995,432.549988,426.920013,431.000000,430.316040,41874900
2024-04-29,433.130005,433.760010,429.980011,432.750000,432.063263,30022200
2024-04-30,431.149994,432.559998,424.510010,424.589996,423.916199,43665900
2024-05-01,423.149994,430.140015,420.660004,421.519989,420.851074,52251700
2024-05-02,425.299988,427.809998,420.630005,426.899994,426.222534,36559000
2024-05-03,434.440002,436.480011,432.619995,435.480011,434.788940,48515300
2024-05-06,437.299988,440.339996,436.519989,440.250000,439.551361,30227200
2024-05-07,440.700012,441.970001,439.579987,440.320007,439.621246,30996100
2024-05-08,437.670013,441.480011,437.549988,440.059998,439.361664,24896700
2024-05-09,440.329987,441.600006,438.459991,441.019989,440.320129,24580100
2024-05-10,442.540009,444.309998,440.500000,442.059998,441.358490,27116600
2024-05-13,443.989990,444.089996,441.649994,443.079987,442.376862,22994200
2024-05-14,442.649994,446.470001,442.459991,445.929993,445.222351,34478300
2024-05-15,448.429993,453.149994,446.899994,452.899994,452.181274,41464700
2024-05-16,452.709991,454.690002,451.809998,451.980011,451.262756,34780400
2024-05-17,452.109985,452.720001,449.540009,451.760010,451.043091,35803700
2024-05-20,451.980011,455.579987,451.790009,454.910004,454.188110,24474200
2024-05-21,453.040009,455.989990,452.839996,455.799988,455.076660,23167700
2024-05-22,456.059998,456.820007,453.079987,455.709991,454.986816,25120000
2024-05-23,460.549988,460.579987,451.850006,453.660004,452.940094,40899200
2024-05-24,455.290009,459.230011,453.570007,457.950012,457.223297,29651000
2024-05-28,459.179993,459.739990,456.690002,459.679993,458.950531,26216800
2024-05-29,455.480011,458.239990,455.339996,456.440002,455.715668,29739200
2024-05-30,455.500000,455.640015,450.209991,451.549988,450.833405,30714100
2024-05-31,451.779999,452.480011,443.059998,450.709991,449.994751,55941300
2024-06-03,454.570007,455.579987,447.899994,453.130005,452.410919,32997500
2024-06-04,452.869995,455.579987,451.130005,454.369995,453.648956,23767400
2024-06-05,457.980011,463.609985,454.410004,463.529999,462.794403,33817400
2024-06-06,464.220001,464.540009,462.190002,463.369995,462.634674,21966800
2024-06-07,463.000000,465.739990,461.839996,462.959991,462.225311,25829700
2024-06-10,461.820007,465.190002,461.529999,464.829987,464.092346,20719800
2024-06-11,463.540009,468.140015,462.029999,468.019989,467.277283,22053300
2024-06-12,471.989990,476.500000,471.290009,474.149994,473.397552,34532600
2024-06-13,477.720001,478.390015,474.420013,476.720001,475.963501,25859000
2024-06-14,476.519989,479.260010,476.049988,479.190002,478.429565,23372600
2024-06-17,479.459991,486.859985,478.140015,485.059998,484.290253,37054500
2024-06-18,485.010010,485.899994,483.429993,485.209991,484.440002,24438600
2024-06-20,486.420013,486.839996,479.619995,481.470001,480.705963,33918700
2024-06-21,481.190002,482.540009,478.670013,480.179993,479.417999,39432900
2024-06-24,478.179993,479.929993,473.820007,473.959991,473.959991,37751000
2024-06-25,476.070007,479.679993,475.119995,479.380005,479.380005,29250200
2024-06-26,478.549988,480.920013,478.130005,480.369995,480.369995,22737100
2024-06-27,480.119995,483.100006,479.299988,481.609985,481.609985,26222100
2024-06-28,482.410004,487.200012,478.459991,479.109985,479.109985,34881600
2024-07-01,480.040009,482.489990,476.260010,481.920013,481.920013,24898300
2024-07-02,480.410004,487.040009,480.279999,486.980011,486.980011,26664900
